especie,fiebre,espasmos,convulsiones,desorientacion,temblores,tos_seca,jadeo_excesivo,arcadas_frecuentes,dificultad_comer,asfixia_aparente,vomitos,letargo,tos,diarrea,respiracion_rapida,cianosis,nauseas,gases,heces_con_sangre,heces_negras,estreñimiento,encias_palidas,encias_rojas,llenado_capilar_lento,picazon,perdida_pelo,piel_enrojecida,heridas_piel,costras,mal_olor_piel,ojos_llorosos,secrecion_ocular,ojos_rojos,pupilas_dilatadas,dolor_al_moverse,orina_frecuente,dificultad_orinar,sangre_en_orina,orina_oscura,agresividad,ansiedad,aislamiento,confusion,enfermedad,perdida_peso,aumento_peso,aumento_apetito,aumento_sed,distension_abdominal,dolor_abdominal,cojera,rigidez_articular,sacudida_cabeza,intolerancia_ejercicio,mal_aliento
gato,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hipertiroidismo_felino,0,0,3,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,1,0,0,0,0,2,0
gato,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,1,0,0,3,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,2,0,0,0,0,1,0
gato,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,1,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,3,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,1,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,1,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,1,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,1,0,0,0,0
gato,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,1,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,1,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,miocardiopatia_hipertrofica,1,0,0,0,0,0,0,0,0,1,0
gato,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,3,0
gato,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,2,0
gato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,3,0
gato,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,3,0
gato,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,1,0,0,0,0,0,0
gato,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,miocardiopatia_hipertrofica,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,2,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,2,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,1,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,1,0,0,0,0,0,2,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,2,0,0,0,0,1,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gastritis_felina,0,0,0,0,0,3,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,1,0,3,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,1,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,1,0,0,0
gato,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,1,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gastritis_felina,1,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,1,0,0,0,1,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,3,0,0,0,0,0
gato,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gastritis_felina,0,0,0,0,0,1,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,1,0,0,0,0,1,0,0,0,3
gato,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,1,0,0,0,0,0,0,0,0,0,2
gato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,2,0,0,0,0,0,0,0,1,0,3
gato,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,enfermedad_periodontal_felina,1,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,3
gato,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,2,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,1,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,2
gato,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,0
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,enfermedad_periodontal_felina,1,0,0,0,0,0,0,0,0,1,0
gato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,2
gato,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,1,0,0,0,0,0,0,0,0,0,3
gato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,3,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,1
gato,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,enfermedad_periodontal_felina,0,0,0,0,0,0,0,0,0,0,1
